word,propability
"fuchsteufelswildste",-47
"fuchsteufelswildstem",-47
"fuchsteufelswildsten",-47
"fuchsteufelswildster",-47
"fuchsteufelswildstes",-47
"furchtbar",-3042
"furchtbare",-3042
"furchtbarem",-3042
"furchtbaren",-3042
"furchtbarer",-3042
"furchtbarere",-3042
"furchtbarerem",-3042
"furchtbareren",-3042
"furchtbarerer",-3042
"furchtbareres",-3042
"furchtbares",-3042
"furchtbarst",-3042
"furchtbarste",-3042
"furchtbarstem",-3042
"furchtbarsten",-3042
"furchtbarster",-3042
"furchtbarstes",-3042
"furchterregend",-1778
"furchterregende",-1778
"furchterregendem",-1778
"furchterregenden",-1778
"furchterregender",-1778
"furchterregendere",-1778
"furchterregenderem",-1778
"furchterregenderen",-1778
"furchterregenderer",-1778
"furchterregenderes",-1778
"furchterregendes",-1778
"furchterregendst",-1778
"furchterregendste",-1778
"furchterregendstem",-1778
"furchterregendsten",-1778
"furchterregendster",-1778
"furchterregendstes",-1778
"fälsch",-47
"fälsche",-47
"fälschen",-47
"fälschest",-47
"fälschet",-47
"fälschst",-47
"fälscht",-47
"fälschte",-47
"fälschten",-47
"fälschtest",-47
"fälschtet",-47
"fürcht",-3545
"fürchte",-3545
"fürchten",-3545
"fürchterlich",-3363
"fürchterliche",-3363
"fürchterlichem",-3363
"fürchterlichen",-3363
"fürchterlicher",-3363
"fürchterlichere",-3363
"fürchterlicherem",-3363
"fürchterlicheren",-3363
"fürchterlicherer",-3363
"fürchterlicheres",-3363
"fürchterliches",-3363
"fürchterlichst",-3363
"fürchterlichste",-3363
"fürchterlichstem",-3363
"fürchterlichsten",-3363
"fürchterlichster",-3363
"fürchterlichstes",-3363
"fürchtest",-3545
"fürchtet",-3545
"fürchtete",-3545
"fürchteten",-3545
"fürchtetest",-3545
"fürchtetet",-3545
"fürchtte",-3545
"fürchtten",-3545
"fürchttest",-3545
"fürchttet",-3545
"gallig",-3005
"gallige",-3005
"galligem",-3005
"galligen",-3005
"galliger",-3005
"galligere",-3005
"galligerem",-3005
"galligeren",-3005
"galligerer",-3005
"galligeres",-3005
"galliges",-3005
"galligst",-3005
"galligste",-3005
"galligstem",-3005
"galligsten",-3005
"galligster",-3005
"galligstes",-3005
"gammel",-411
"gammele",-411
"gammelen",-411
"gammelig",-344
"gammelige",-344
"gammeligem",-344
"gammeligen",-344
"gammeliger",-344
"gammeligere",-344
"gammeligerem",-344
"gammeligeren",-344
"gammeligerer",-344
"gammeligeres",-344
"gammeliges",-344
"gammeligst",-344
"gammeligste",-344
"gammeligstem",-344
"gammeligsten",-344
"gammeligster",-344
"gammeligstes",-344
"gammeln",-411
"gammelst",-411
"gammelt",-411
"gammelte",-411
"gammelten",-411
"gammeltest",-411
"gammeltet",-411
"gamml",-411
"gammle",-411
"gammlig",-47
"garstig",-425
"garstige",-425
"garstigem",-425
"garstigen",-425
"garstiger",-425
"garstigere",-425
"garstigerem",-425
"garstigeren",-425
"garstigerer",-425
"garstigeres",-425
"garstiges",-425
"garstigst",-425
"garstigste",-425
"garstigstem",-425
"garstigsten",-425
"garstigster",-425
"garstigstes",-425
"geblitzt",-434
"gebrechlich",-47
"gebrechliche",-47
"gebrechlichem",-47
"gebrechlichen",-47
"gebrechlicher",-47
"gebrechlichere",-47
"gebrechlicherem",-47
"gebrechlicheren",-47
"gebrechlicherer",-47
"gebrechlicheres",-47
"gebrechliches",-47
"gebrechlichst",-47
"gebrechlichste",-47
"gebrechlichstem",-47
"gebrechlichsten",-47
"gebrechlichster",-47
"gebrechlichstes",-47
"gedankenlos",-47
"gedankenlose",-47
"gedankenlosem",-47
"gedankenlosen",-47
"gedankenloser",-47
"gedankenlosere",-47
"gedankenloserem",-47
"gedankenloseren",-47
"gedankenloserer",-47
"gedankenloseres",-47
"gedankenloses",-47
"gedankenlosest",-47
"gedankenloseste",-47
"gedankenlosestem",-47
"gedankenlosesten",-47
"gedankenlosester",-47
"gedankenlosestes",-47
"gedemütigt",-47
"gedriftet",-47
"gedroht",-3503
"gedrosselt",-47
"gedrängt",-47
"gedrängte",-47
"gedrängtem",-47
"gedrängten",-47
"gedrängter",-47
"gedrängtere",-47
"gedrängterem",-47
"gedrängteren",-47
"gedrängterer",-47
"gedrängteres",-47
"gedrängtes",-47
"gedrängtst",-47
"gedrängtste",-47
"gedrängtstem",-47
"gedrängtsten",-47
"gedrängtster",-47
"gedrängtstes",-47
"gedämpft",-411
"gefehlt",-5365
"gefesselt",-47
"gefeuert",-47
"gefährd",-5006
"gefährde",-5006
"gefährden",-5006
"gefährdest",-5006
"gefährdet",-5006
"gefährdete",-5006
"gefährdeten",-5006
"gefährdetest",-5006
"gefährdetet",-5006
"gefährdte",-5006
"gefährdten",-5006
"gefährdtest",-5006
"gefährdtet",-5006
"gefährlich",-6366
"gefährliche",-6366
"gefährlichem",-6366
"gefährlichen",-6366
"gefährlicher",-6366
"gefährlichere",-6366
"gefährlicherem",-6366
"gefährlicheren",-6366
"gefährlicherer",-6366
"gefährlicheres",-6366
"gefährliches",-6366
"gefährlichst",-6366
"gefährlichste",-6366
"gefährlichstem",-6366
"gefährlichsten",-6366
"gefährlichster",-6366
"gefährlichstes",-6366
"gefälscht",-47
"gefürchtet",-3545
"gegammelt",-411
"gegraut",-47
"gehandicapt",-47
"gehandicapte",-47
"gehandicaptem",-47
"gehandicapten",-47
"gehandicapter",-47
"gehandicaptere",-47
"gehandicapterem",-47
"gehandicapteren",-47
"gehandicapterer",-47
"gehandicapteres",-47
"gehandicaptes",-47
"gehandicaptest",-47
"gehandicapteste",-47
"gehandicaptestem",-47
"gehandicaptesten",-47
"gehandicaptester",-47
"gehandicaptestes",-47
"gehasst",-540
"gehemmt",-1953
"geheuchelt",-47
"gehungert",-565
"gehässig",-1821
"gehässige",-1821
"gehässigem",-1821
"gehässigen",-1821
"gehässiger",-1821
"gehässigere",-1821
"gehässigerem",-1821
"gehässigeren",-1821
"gehässigerer",-1821
"gehässigeres",-1821
"gehässiges",-1821
"gehässigst",-1821
"gehässigste",-1821
"gehässigstem",-1821
"gehässigsten",-1821
"gehässigster",-1821
"gehässigstes",-1821
"geisteskrank",-47
"geisteskranke",-47
"geisteskrankem",-47
"geisteskranken",-47
"geisteskranker",-47
"geisteskrankere",-47
"geisteskrankerem",-47
"geisteskrankeren",-47
"geisteskrankerer",-47
"geisteskrankeres",-47
"geisteskrankes",-47
"geisteskrankst",-47
"geisteskrankste",-47
"geisteskrankstem",-47
"geisteskranksten",-47
"geisteskrankster",-47
"geisteskrankstes",-47
"geistlos",-47
"geistlose",-47
"geistlosem",-47
"geistlosen",-47
"geistloser",-47
"geistlosere",-47
"geistloserem",-47
"geistloseren",-47
"geistloserer",-47
"geistloseres",-47
"geistloses",-47
"geistlosest",-47
"geistloseste",-47
"geistlosestem",-47
"geistlosesten",-47
"geistlosester",-47
"geistlosestes",-47
"gejammert",-504
"gekentert",-47
"gekippt",-1814
"geklagt",-3565
"gekracht",-47
"gekrankt",-47
"gekränkelt",-47
"gekränkt",-47
"gekränkte",-4530
"gekränktem",-4530
"gekränkten",-4530
"gekränkter",-4530
"gekränktere",-4530
"gekränkterem",-4530
"gekränkteren",-4530
"gekränkterer",-4530
"gekränkteres",-4530
"gekränktes",-4530
"gekränktest",-4530
"gekränkteste",-4530
"gekränktestem",-4530
"gekränktesten",-4530
"gekränktester",-4530
"gekränktestes",-4530
"gekämpft",-3467
"gekündigt",-4947
"gekürzt",-3439
"gelangweilt",-512
"geleugnet",-4862
"gelähmt",-47
"gelähmte",-3308
"gelähmtem",-3308
"gelähmten",-3308
"gelähmter",-3308
"gelähmtere",-3308
"gelähmterem",-3308
"gelähmteren",-3308
"gelähmterer",-3308
"gelähmteres",-3308
"gelähmtes",-3308
"gelähmtst",-3308
"gelähmtste",-3308
"gelähmtstem",-3308
"gelähmtsten",-3308
"gelähmtster",-3308
"gelähmtstes",-3308
"gelöscht",-3654
"gemangelt",-47
"gemeckert",-310
"gemein",-7203
"gemeine",-7203
"gemeinem",-7203
"gemeinen",-7203
"gemeiner",-7203
"gemeinere",-7203
"gemeinerem",-7203
"gemeineren",-7203
"gemeinerer",-7203
"gemeineres",-7203
"gemeines",-7203
"gemeinst",-7203
"gemeinste",-7203
"gemeinstem",-7203
"gemeinsten",-7203
"gemeinster",-7203
"gemeinstes",-7203
"gemindert",-570
"gemordet",-47
"gemurrt",-496
"genervt",-237
"genervte",-237
"genervtem",-237
"genervten",-237
"genervter",-237
"genervtere",-237
"genervterem",-237
"genervteren",-237
"genervterer",-237
"genervteres",-237
"genervtes",-237
"genervtest",-237
"genervteste",-237
"genervtestem",-237
"genervtesten",-237
"genervtester",-237
"genervtestes",-237
"genörgelt",-1789
"genötigt",-47
"geprügelt",-507
"gequält",-1928
"gerammt",-47
"gering",-6621
"geringe",-6621
"geringem",-6621
"geringen",-6621
"geringer",-6621
"geringere",-6621
"geringerem",-6621
"geringeren",-6621
"geringerer",-6621
"geringeres",-6621
"geringes",-6621
"geringst",-6621
"geringste",-6621
"geringstem",-6621
"geringsten",-6621
"geringster",-6621
"geringstes",-6621
"geringwertig",-47
"geringwertige",-47
"geringwertigem",-47
"geringwertigen",-47
"geringwertiger",-47
"geringwertigere",-47
"geringwertigerem",-47
"geringwertigeren",-47
"geringwertigerer",-47
"geringwertigeres",-47
"geringwertiges",-47
"geringwertigst",-47
"geringwertigste",-47
"geringwertigstem",-47
"geringwertigsten",-47
"geringwertigster",-47
"geringwertigstes",-47
"gerostet",-47
"gerutscht",-47
"gerächt",-3489
"geschlottert",-47
"geschmacklos",-3212
"geschmacklose",-3212
"geschmacklosem",-3212
"geschmacklosen",-3212
"geschmackloser",-3212
"geschmacklosere",-3212
"geschmackloserem",-3212
"geschmackloseren",-3212
"geschmackloserer",-3212
"geschmackloseres",-3212
"geschmackloses",-3212
"geschmacklosest",-3212
"geschmackloseste",-3212
"geschmacklosestem",-3212
"geschmacklosesten",-3212
"geschmacklosester",-3212
"geschmacklosestes",-3212
"geschmerzt",-3251
"geschmuggelt",-47
"geschockt",-396
"geschrumpft",-47
"geschubst",-1756
"geschuldet",-47
"geschwächt",-3372
"geschämt",-8930
"gesenkt",-596
"gesorgt",-47
"gesprengt",-47
"gestockt",-47
"gestottert",-434
"gestreikt",-440
"gestreßt",-3128
"gestört",-3330
"gestürzt",-1975
"getadelt",-3234
"getrauert",-1945
"getrennt",-5033
"getrottet",-47
"getrotzt",-47
"getäuscht",-6192
"getötet",-5203
"gewackelt",-47
"gewaltsam",-47
"gewaltsame",-47
"gewaltsamem",-47
"gewaltsamen",-47
"gewaltsamer",-47
"gewaltsamere",-47
"gewaltsamerem",-47
"gewaltsameren",-47
"gewaltsamerer",-47
"gewaltsameres",-47
"gewaltsames",-47
"gewaltsamst",-47
"gewaltsamste",-47
"gewaltsamstem",-47
"gewaltsamsten",-47
"gewaltsamster",-47
"gewaltsamstes",-47
"gewalttätig",-3409
"gewalttätige",-3409
"gewalttätigem",-3409
"gewalttätigen",-3409
"gewalttätiger",-3409
"gewalttätigere",-3409
"gewalttätigerem",-3409
"gewalttätigeren",-3409
"gewalttätigerer",-3409
"gewalttätigeres",-3409
"gewalttätiges",-3409
"gewalttätigst",-3409
"gewalttätigste",-3409
"gewalttätigstem",-3409
"gewalttätigsten",-3409
"gewalttätigster",-3409
"gewalttätigstes",-3409
"geweint",-1651
"gewelkt",-531
"gewütet",-47
"gezappelt",-47
"gezaudert",-47
"gezerrt",-47
"gezittert",-47
"gezweifelt",-1935
"gezögert",-47
"gezüchtigt",-47
"geärgert",-1845
"giftig",-3378
"giftige",-3378
"giftigem",-3378
"giftigen",-3378
"giftiger",-3378
"giftigere",-3378
"giftigerem",-3378
"giftigeren",-3378
"giftigerer",-3378
"giftigeres",-3378
"giftiges",-3378
"giftigst",-3378
"giftigste",-3378
"giftigstem",-3378
"giftigsten",-3378
"giftigster",-3378
"giftigstes",-3378
"glanzlos",-3133
"glanzlose",-3133
"glanzlosem",-3133
"glanzlosen",-3133
"glanzloser",-3133
"glanzlosere",-3133
"glanzloserem",-3133
"glanzloseren",-3133
"glanzloserer",-3133
"glanzloseres",-3133
"glanzloses",-3133
"glanzlosst",-3133
"glanzlosste",-3133
"glanzlosstem",-3133
"glanzlossten",-3133
"glanzlosster",-3133
"glanzlosstes",-3133
"gleichgültig",-3436
"gleichgültige",-3436
"gleichgültigem",-3436
"gleichgültigen",-3436
"gleichgültiger",-3436
"gleichgültigere",-3436
"gleichgültigerem",-3436
"gleichgültigeren",-3436
"gleichgültigerer",-3436
"gleichgültigeres",-3436
"gleichgültiges",-3436
"gleichgültigst",-3436
"gleichgültigste",-3436
"gleichgültigstem",-3436
"gleichgültigsten",-3436
"gleichgültigster",-3436
"gleichgültigstes",-3436
"glücklos",-3147
"glücklose",-3147
"glücklosem",-3147
"glücklosen",-3147
"glückloser",-3147
"glücklosere",-3147
"glückloserem",-3147
"glückloseren",-3147
"glückloserer",-3147
"glückloseres",-3147
"glückloses",-3147
"glücklosest",-3147
"glückloseste",-3147
"glücklosestem",-3147
"glücklosesten",-3147
"glücklosester",-3147
"glücklosestes",-3147
"gnadenlos",-6032
"gnadenlose",-6032
"gnadenlosem",-6032
"gnadenlosen",-6032
"gnadenloser",-6032
"gnadenlosere",-6032
"gnadenloserem",-6032
"gnadenloseren",-6032
"gnadenloserer",-6032
"gnadenloseres",-6032
"gnadenloses",-6032
"gnadenlosest",-6032
"gnadenloseste",-6032
"gnadenlosestem",-6032
"gnadenlosesten",-6032
"gnadenlosester",-6032
"gnadenlosestes",-6032
"grau",-47
"graue",-47
"grauem",-3360
"grauen",-47
"grauenhaft",-1840
"grauenhafte",-1840
"grauenhaftem",-1840
"grauenhaften",-1840
"grauenhafter",-1840
"grauenhaftere",-1840
"grauenhafterem",-1840
"grauenhafteren",-1840
"grauenhafterer",-1840
"grauenhafteres",-1840
"grauenhaftes",-1840
"grauenhaftest",-1840
"grauenhafteste",-1840
"grauenhaftestem",-1840
"grauenhaftesten",-1840
"grauenhaftester",-1840
"grauenhaftestes",-1840
"grauenvoll",-3237
"grauenvolle",-3237
"grauenvollem",-3237
"grauenvollen",-3237
"grauenvoller",-3237
"grauenvollere",-3237
"grauenvollerem",-3237
"grauenvolleren",-3237
"grauenvollerer",-3237
"grauenvolleres",-3237
"grauenvolles",-3237
"grauenvollst",-3237
"grauenvollste",-3237
"grauenvollstem",-3237
"grauenvollsten",-3237
"grauenvollster",-3237
"grauenvollstes",-3237
"grauer",-3360
"grauere",-3360
"grauerem",-3360
"graueren",-3360
"grauerer",-3360
"graueres",-3360
"graues",-3360
"grauest",-47
"graueste",-3360
"grauestem",-3360
"grauesten",-3360
"grauester",-3360
"grauestes",-3360
"grauet",-47
"grausam",-6250
"grausame",-6250
"grausamem",-6250
"grausamen",-6250
"grausamer",-6250
"grausamere",-6250
"grausamerem",-6250
"grausameren",-6250
"grausamerer",-6250
"grausameres",-6250
"grausames",-6250
"grausamst",-6250
"grausamste",-6250
"grausamstem",-6250
"grausamsten",-6250
"grausamster",-6250
"grausamstes",-6250
"grausig",-1777
"grausige",-1777
"grausigem",-1777
"grausigen",-1777
"grausiger",-1777
"grausigere",-1777
"grausigerem",-1777
"grausigeren",-1777
"grausigerer",-1777
"grausigeres",-1777
"grausiges",-1777
"grausigst",-1777
"grausigste",-1777
"grausigstem",-1777
"grausigsten",-1777
"grausigster",-1777
"grausigstes",-1777
"graust",-47
"grauste",-3360
"graustem",-3360
"grausten",-3360
"grauster",-3360
"graustes",-3360
"graut",-47
"graute",-47
"grauten",-47
"grautest",-47
"grautet",-47
"grenzdebil",-47
"grimmig",-3295
"grimmige",-3295
"grimmigem",-3295
"grimmigen",-3295
"grimmiger",-3295
"grimmigere",-3295
"grimmigerem",-3295
"grimmigeren",-3295
"grimmigerer",-3295
"grimmigeres",-3295
"grimmiges",-3295
"grimmigst",-3295
"grimmigste",-3295
"grimmigstem",-3295
"grimmigsten",-3295
"grimmigster",-3295
"grimmigstes",-3295
"grob",-3495
"grobe",-3495
"grobem",-3495
"groben",-3495
"grober",-3495
"grobes",-3495
"groggy",-47
"groggye",-47
"groggyem",-47
"groggyen",-47
"groggyer",-47
"groggyere",-47
"groggyerem",-47
"groggyeren",-47
"groggyerer",-47
"groggyeres",-47
"groggyes",-47
"groggyst",-47
"groggyste",-47
"groggystem",-47
"groggysten",-47
"groggyster",-47
"groggystes",-47
"grotesk",-3318
"groteske",-3318
"groteskem",-3318
"grotesken",-3318
"grotesker",-3318
"groteskere",-3318
"groteskerem",-3318
"groteskeren",-3318
"groteskerer",-3318
"groteskeres",-3318
"groteskes",-3318
"groteskest",-3318
"groteskeste",-3318
"groteskestem",-3318
"groteskesten",-3318
"groteskester",-3318
"groteskestes",-3318
"grottenschlecht",-3089
"grottenübel",-47
"gruselig",-47
"gruselige",-47
"gruseligem",-47
"gruseligen",-47
"gruseliger",-47
"gruseligere",-47
"gruseligerem",-47
"gruseligeren",-47
"gruseligerer",-47
"gruseligeres",-47
"gruseliges",-47
"gruseligst",-47
"gruseligste",-47
"gruseligstem",-47
"gruseligsten",-47
"gruseligster",-47
"gruseligstes",-47
"grässlich",-395
"gräßlich",-4529
"gräßliche",-4529
"gräßlichem",-4529
"gräßlichen",-4529
"gräßlicher",-4529
"gräßlichere",-4529
"gräßlicherem",-4529
"gräßlicheren",-4529
"gräßlicherer",-4529
"gräßlicheres",-4529
"gräßliches",-4529
"gräßlichst",-4529
"gräßlichste",-4529
"gräßlichstem",-4529
"gräßlichsten",-4529
"gräßlichster",-4529
"gräßlichstes",-4529
"gröber",-3495
"gröbere",-3495
"gröberem",-3495
"gröberen",-3495
"gröberer",-3495
"gröberes",-3495
"gröbst",-3495
"gröbste",-3495
"gröbstem",-3495
"gröbsten",-3495
"gröbster",-3495
"gröbstes",-3495
"haarig",-351
"haarige",-351
"haarigem",-351
"haarigen",-351
"haariger",-351
"haarigere",-351
"haarigerem",-351
"haarigeren",-351
"haarigerer",-351
"haarigeres",-351
"haariges",-351
"haarigst",-351
"haarigste",-351
"haarigstem",-351
"haarigsten",-351
"haarigster",-351
"haarigstes",-351
"haarsträubend",-4637
"haarsträubende",-4637
"haarsträubendem",-4637
"haarsträubenden",-4637
"haarsträubender",-4637
"haarsträubendere",-4637
"haarsträubenderem",-4637
"haarsträubenderen",-4637
"haarsträubenderer",-4637
"haarsträubenderes",-4637
"haarsträubendes",-4637
"haarsträubendst",-4637
"haarsträubendste",-4637
"haarsträubendstem",-4637
"haarsträubendsten",-4637
"haarsträubendster",-4637
"haarsträubendstes",-4637
"habgierig",-3059
"habgierige",-3059
"habgierigem",-3059
"habgierigen",-3059
"habgieriger",-3059
"habgierigere",-3059
"habgierigerem",-3059
"habgierigeren",-3059
"habgierigerer",-3059
"habgierigeres",-3059
"habgieriges",-3059
"habgierigst",-3059
"habgierigste",-3059
"habgierigstem",-3059
"habgierigsten",-3059
"habgierigster",-3059
"habgierigstes",-3059
"halbfertig",-47
"halbfertige",-47
"halbfertigem",-47
"halbfertigen",-47
"halbfertiger",-47
"halbfertigere",-47
"halbfertigerem",-47
"halbfertigeren",-47
"halbfertigerer",-47
"halbfertigeres",-47
"halbfertiges",-47
"halbfertigst",-47
"halbfertigste",-47
"halbfertigstem",-47
"halbfertigsten",-47
"halbfertigster",-47
"halbfertigstes",-47
"happig",-256
"happige",-256
"happigem",-256
"happigen",-256
"happiger",-256
"happigere",-256
"happigerem",-256
"happigeren",-256
"happigerer",-256
"happigeres",-256
"happiges",-256
"happigst",-256
"happigste",-256
"happigstem",-256
"happigsten",-256
"happigster",-256
"happigstes",-256
"harsch",-47
"harsche",-47
"harschem",-47
"harschen",-47
"harscher",-47
"harschere",-47
"harscherem",-47
"harscheren",-47
"harscherer",-47
"harscheres",-47
"harsches",-47
"harschest",-47
"harscheste",-47
"harschestem",-47
"harschesten",-47
"harschester",-47
"harschestes",-47
"harschst",-47
"harschste",-47
"harschstem",-47
"harschsten",-47
"harschster",-47
"harschstes",-47
"hart",-1482
"harte",-1482
"hartem",-1482
"harten",-1482
"harter",-1482
"hartes",-1482
"hartnäckig",-1956
"hartnäckige",-1956
"hartnäckigem",-1956
"hartnäckigen",-1956
"hartnäckiger",-1956
"hartnäckigere",-1956
"hartnäckigerem",-1956
"hartnäckigeren",-1956
"hartnäckigerer",-1956
"hartnäckigeres",-1956
"hartnäckiges",-1956
"hartnäckigst",-1956
"hartnäckigste",-1956
"hartnäckigstem",-1956
"hartnäckigsten",-1956
"hartnäckigster",-1956
"hartnäckigstes",-1956
"hass",-540
"hasse",-540
"hassen",-540
"hassest",-540
"hasset",-540
"hasst",-540
"hasste",-540
"hassten",-540
"hasstest",-540
"hasstet",-540
"heftig",-1819
"heftige",-1819
"heftigem",-1819
"heftigen",-1819
"heftiger",-1819
"heftigere",-1819
"heftigerem",-1819
"heftigeren",-1819
"heftigerer",-1819
"heftigeres",-1819
"heftiges",-1819
"heftigst",-1819
"heftigste",-1819
"heftigstem",-1819
"heftigsten",-1819
"heftigster",-1819
"heftigstes",-1819
"heikel",-47
"heikelst",-47
"heikelste",-47
"heikelstem",-47
"heikelsten",-47
"heikelster",-47
"heikelstes",-47
"heikle",-47
"heiklem",-47
"heiklen",-47
"heikler",-47
"heiklere",-47
"heiklerem",-47
"heikleren",-47
"heiklerer",-47
"heikleres",-47
"heikles",-47
"heillos",-47
"heillose",-47
"heillosem",-47
"heillosen",-47
"heilloser",-47
"heillosere",-47
"heilloserem",-47
"heilloseren",-47
"heilloserer",-47
"heilloseres",-47
"heilloses",-47
"heillosest",-47
"heilloseste",-47
"heillosestem",-47
"heillosesten",-47
"heillosester",-47
"heillosestes",-47
"heimgesucht",-3227
"heimgezahlt",-371
"heimsuch",-3227
"heimsuche",-3227
"heimsuchen",-3227
"heimsuchest",-3227
"heimsuchet",-3227
"heimsuchst",-3227
"heimsucht",-3227
"heimsuchte",-3227
"heimsuchten",-3227
"heimsuchtest",-3227
"heimsuchtet",-3227
"heimtückisch",-3241
"heimtückische",-3241
"heimtückischem",-3241
